coreid,idigbio:associatedsequences,idigbio:barcodeValue,dwc:basisOfRecord,dwc:bed,gbif:canonicalName,dwc:catalogNumber,dwc:class,dwc:collectionCode,dwc:collectionID,idigbio:collectionName,dwc:recordedBy,dwc:vernacularName,idigbio:commonnames,dwc:continent,dwc:coordinateUncertaintyInMeters,dwc:country,idigbio:isoCountryCode,dwc:county,dwc:datasetID,idigbio:eventDate,idigbio:dateModified,idigbio:dataQualityScore,dwc:earliestAgeOrLowestStage,dwc:earliestEonOrLowestEonothem,dwc:earliestEpochOrLowestSeries,dwc:earliestEraOrLowestErathem,dwc:earliestPeriodOrLowestSystem,idigbio:etag,dwc:eventDate,dwc:family,dwc:fieldNumber,idigbio:flags,dwc:formation,dwc:genus,dwc:geologicalContextID,idigbio:geoPoint,dwc:group,idigbio:hasImage,idigbio:hasMedia,dwc:higherClassification,dwc:highestBiostratigraphicZone,dwc:individualCount,dwc:infraspecificEpithet,dwc:institutionCode,dwc:institutionID,idigbio:institutionName,dwc:kingdom,dwc:latestAgeOrHighestStage,dwc:latestEonOrHighestEonothem,dwc:latestEpochOrHighestSeries,dwc:latestEraOrHighestErathem,dwc:latestPeriodOrHighestSystem,dwc:lithostratigraphicTerms,dwc:locality,dwc:lowestBiostratigraphicZone,dwc:maximumDepthInMeters,dwc:maximumElevationInMeters,idigbio:mediarecords,dwc:member,dwc:minimumDepthInMeters,dwc:minimumElevationInMeters,dwc:municipality,dwc:occurrenceID,dwc:order,dwc:phylum,idigbio:recordIds,dwc:recordNumber,idigbio:recordset,dwc:scientificName,dwc:specificEpithet,dwc:startDayOfYear,dwc:stateProvince,dwc:taxonID,dwc:taxonomicStatus,dwc:taxonRank,dwc:typeStatus,idigbio:uuid,dwc:verbatimEventDate,dwc:verbatimLocality,idigbio:version,dwc:waterBody
32f2e531-bd3e-4a69-9e31-a789033b5318,,,preservedspecimen,,sorghastrum secundum,120178,liliopsida,herb,,,a.g. shuey,,,north america,,united states,usa,hillsborough co.,7ddf754f-d193-4cc9-b351-99906754a03b,1975-10-02T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.21739130434782608,,,,,,fd84ee7efa1b69f003e2fe5acf2a89e85d82cfce,1975-10-02,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 27.8167, ""lon"": -82.2167}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"n of boyette and coleman hammock; t30s, r21e, sec. 29.",,,,"[""d2d7aeec-104c-4c41-b13d-60fd264d8469""]",,,,,7eaf302b-e6ca-49fd-8032-7ead40862073,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:120178"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\7eaf302b-e6ca-49fd-8032-7ead40862073""]",s.n.,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,275,florida,2704421,accepted,species,,32f2e531-bd3e-4a69-9e31-a789033b5318,,"n of boyette and coleman hammock; t30s, r21e, sec. 29.",,
6acb27e6-c814-449d-8951-c5b1d5d15b26,,,preservedspecimen,,sorghastrum secundum,243788,liliopsida,herb,,,r. a. hattaway,,,north america,,united states,usa,manatee co.,7ddf754f-d193-4cc9-b351-99906754a03b,1996-10-03T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.2318840579710145,,,,,,14205ddf5068185d38d31eb9ccbc80343550467f,1996-10-03,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 27.8595, ""lon"": -82.0854}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"south fork state park, s edge of the property adjacent to an old field. t33s, r20e, sec. 12, sw¼ of sw¼.",,,,"[""d4d81078-abe9-4955-af16-16765a46d9ae""]",,,,south fork state park,287b0d9f-e246-42bb-b614-c92a985f66cb,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:243788"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\287b0d9f-e246-42bb-b614-c92a985f66cb""]",sf0011,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,277,florida,2704421,accepted,species,,6acb27e6-c814-449d-8951-c5b1d5d15b26,,"s edge of the property adjacent to an old field. t33s, r20e, sec. 12, sw¼ of sw¼.",,
46efb964-00a6-48b1-90e2-ad63cb26857d,,,preservedspecimen,,sorghastrum secundum,63205,liliopsida,herb,,,r. e. perdue,,,north america,,united states,usa,polk co.,7ddf754f-d193-4cc9-b351-99906754a03b,1954-09-15T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.21739130434782608,,,,,,24876f6c7e7fa113e7efc10e6c7fdd0d4ac27a92,1954-09-15,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 27.8964, ""lon"": -81.8431}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,bartow.,,,,"[""21fcc7d0-160c-42ed-9d72-5a8e6ee8b145""]",,,,,2de3b7b0-a42d-4912-900b-f2a5845436a6,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:63205"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\2de3b7b0-a42d-4912-900b-f2a5845436a6""]",1747,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,258,florida,2704421,accepted,species,,46efb964-00a6-48b1-90e2-ad63cb26857d,,bartow.,,
7878d0e1-7f2b-44f2-9e48-225a9396a730,,,preservedspecimen,,sorghastrum secundum,236109,liliopsida,herb,,,"c. vanhoek, s. petty",,,north america,,united states,usa,pasco co.,7ddf754f-d193-4cc9-b351-99906754a03b,2002-09-26T00:00:00+00:00,2021-04-19T22:02:22.904916+00:00,0.2318840579710145,,,,,,d1e28b5d0771484be186292826e200056f439b09,2002-09-26,poaceae,,"[""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,,,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"werner-boyce salt springs state park, ca. 0.15 mi e of the park shop. t25s, r16e, sec. 29, nw¼ of ne¼ of ne¼.",,,,"[""b3533189-a4ec-49d5-9389-01c65f20b966""]",,,,werner-boyce salt springs state park,493a9e36-9095-4615-8482-bcfbf27ed12b,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:236109"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\493a9e36-9095-4615-8482-bcfbf27ed12b""]",wb185,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,269,florida,2704421,accepted,species,,7878d0e1-7f2b-44f2-9e48-225a9396a730,,"ca. 0.15 mi e of the park shop. t25s, r16e, sec. 29, nw¼ of ne¼ of ne¼.",,
ab7c7e00-7ab4-4aff-88d5-a0ca35d06080,,,preservedspecimen,,sorghastrum secundum,118842,liliopsida,herb,,,a.g. shuey,,,north america,,united states,usa,brevard co.,7ddf754f-d193-4cc9-b351-99906754a03b,1972-09-24T00:00:00+00:00,2021-04-19T22:02:22.904916+00:00,0.21739130434782608,,,,,,53e393713ac8507292ca69c2a12195c5c67c3849,1972-09-24,poaceae,,"[""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,,,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"north merritt island on happy creek road. t21s, r36e, sec. 36, s½.",,,,"[""75d6ccc1-5f85-4af1-ad46-fb5c60888ff8""]",,,,,e81654df-d230-4c16-9567-781358b6c8d1,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:118842"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\e81654df-d230-4c16-9567-781358b6c8d1""]",m0221,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,268,florida,2704421,accepted,species,,ab7c7e00-7ab4-4aff-88d5-a0ca35d06080,,"north merritt island on happy creek road. t21s, r36e, sec. 36, s½.",,
dfe97306-fcd1-49ec-9257-cab5054fef11,,,preservedspecimen,,sorghastrum secundum,279770,liliopsida,herb,,,a. c. schmidt,,,north america,,united states,usa,hillsborough co.,7ddf754f-d193-4cc9-b351-99906754a03b,2001-10-15T00:00:00+00:00,2021-04-19T22:02:22.904916+00:00,0.2318840579710145,,,,,,282fea717a31aa2ee93b55ef58e310f8d89a86b6,2001-10-15,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_phylum_replaced"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 28.0703, ""lon"": -82.3886}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"university of south florida ecological research area, ca. 0.51 km ene of the junction of fletcher avenue (c-582a) and 56th street (fl 583); wnw of e gate ca. 200 m along main e-w dirt road, then s ca. 24 m into the nw corner of burn plot 1e.",,,,"[""130302ae-6d63-4387-8dd6-f0c48be748b8""]",,,,university of south florida ecological research area,6ee920f6-20d1-4947-a978-43ed20741c72,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:279770"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\6ee920f6-20d1-4947-a978-43ed20741c72""]",99,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,288,florida,2704421,accepted,species,,dfe97306-fcd1-49ec-9257-cab5054fef11,,"ca. 0.51 km ene of the junction of fletcher avenue (c-582a) and 56th street (fl 583); wnw of e gate ca. 200 m along main e-w dirt road, then s ca. 24 m into the nw corner of burn plot 1e.",,
f94afa4e-8ae9-4387-99d0-fc8e64dc5890,,,preservedspecimen,,sorghastrum secundum,158655,liliopsida,herb,,,b. f. hansen,,,north america,,united states,usa,washington co.,7ddf754f-d193-4cc9-b351-99906754a03b,1981-09-28T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.21739130434782608,,,,,,e36567e7463094753cf9eeda218766c9e186f420,1981-09-28,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 30.7732, ""lon"": -85.8141}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"along c-279, 2.3 mi. n of the junction with c-280; ca. 3 mi. se of caryville. t4n, r15w, sec. 30, nw¼ of nw¼.",,,,"[""400093c2-e922-4e95-bb4f-35e708268c35""]",,,,,7720ae0a-5815-4cd0-9b0b-f35b41ab5148,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:158655"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\7720ae0a-5815-4cd0-9b0b-f35b41ab5148""]",8793,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,271,florida,2704421,accepted,species,,f94afa4e-8ae9-4387-99d0-fc8e64dc5890,,"along c-279, 2.3 mi. n of the junction with c-280; ca. 3 mi. se of caryville. t4n, r15w, sec. 30, nw¼ of nw¼.",,
75f39ff5-f625-4081-97c5-33833688431d,,,preservedspecimen,,sorghastrum secundum,269355,liliopsida,herb,,,a. bishop,,,north america,,united states,usa,highlands co.,7ddf754f-d193-4cc9-b351-99906754a03b,2003-10-22T00:00:00+00:00,2021-04-19T22:02:22.904916+00:00,0.2318840579710145,,,,,,b8a4aaf5cd31536832737dbb8313f89e56a058a6,2003-10-22,poaceae,,"[""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,,,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"lake june-in-winter scrub state park, firelane, n end of park.  t37s, r29e, sec. 4.",,,,"[""a636c0ea-00d6-4d4e-9ce5-4ad8e39730f7""]",,,,lake june-in-winter scrub state park,36f83511-b1c9-4141-aa33-d5d516e5ff05,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:269355"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\36f83511-b1c9-4141-aa33-d5d516e5ff05""]",lj0168,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,295,florida,2704421,accepted,species,,75f39ff5-f625-4081-97c5-33833688431d,,"firelane, n end of park.  t37s, r29e, sec. 4.",,
a1f11401-09ef-41cc-9982-743a7b63dc55,,,preservedspecimen,,sorghastrum secundum,89701,liliopsida,herb,,,"s. w. leonard, a. e. radford",,,north america,,united states,usa,jasper co.,7ddf754f-d193-4cc9-b351-99906754a03b,1969-09-24T00:00:00+00:00,2021-04-19T22:02:22.904916+00:00,0.21739130434782608,,,,,,393faca3c9636acaf9f30f4afccdd3376a1a5bf8,1969-09-24,poaceae,,"[""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,,,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"tillman ridge, 7.4 mi. nw of tillman on c-119.",,,,"[""0b02106d-c9a4-4dfa-86d4-4f67b31fe75a""]",,,,,27c26da2-053d-4671-bb5d-2c7d52deb98c,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:89701"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\27c26da2-053d-4671-bb5d-2c7d52deb98c""]",2764,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,267,south carolina,2704421,accepted,species,,a1f11401-09ef-41cc-9982-743a7b63dc55,,"tillman ridge, 7.4 mi. nw of tillman on c-119.",,
e139363f-dd2d-41d6-a3ad-7144d6906ce8,,,preservedspecimen,,sorghastrum secundum,136151,liliopsida,herb,,,g. r. swank,,,north america,,united states,usa,chatham co.,7ddf754f-d193-4cc9-b351-99906754a03b,1959-09-13T00:00:00+00:00,2021-04-19T22:02:22.904916+00:00,0.21739130434782608,,,,,,d35baab94f1fd3b0c2d121bb82648cfc546c12d2,1959-09-13,poaceae,,"[""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,,,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"savannah, 7 mi. w on 204.",,,,"[""2293f19e-b8a3-4808-96ce-a82ffce4d504""]",,,,,bad8bd46-dc76-4f8d-ac48-dd958ae67647,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:136151"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\bad8bd46-dc76-4f8d-ac48-dd958ae67647""]",327,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,256,georgia,2704421,accepted,species,,e139363f-dd2d-41d6-a3ad-7144d6906ce8,,"savannah, 7 mi. w on 204.",,
50d06de1-1cd5-47a6-9aa3-832458cfe161,,,preservedspecimen,,sorghastrum secundum,229076,liliopsida,herb,,,"s. l. orzell, e.l. bridges",,,north america,,united states,usa,duval co.,7ddf754f-d193-4cc9-b351-99906754a03b,1992-10-15T00:00:00+00:00,2021-04-19T22:02:22.904916+00:00,0.21739130434782608,,,,,,c07b213434b78a2ccc082796b276b9c9d9c29deb,1992-10-15,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 30.1322, ""lon"": -81.5392}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"julington - durbin peninsula; powerline r-o-w; ca. 0.3 air mi. ese of old augustine road bridge over i-95, ca. 1.4 air mi. wsw of bayard; ca. 18 air mi. se of jacksonville. t4s, r28e, sec. 19, w½ of sw¼ and sec. 30, w½ of nw¼.",,,,"[""f747b2f3-c96f-4637-b276-c362ea062b20""]",,,,,2d9032f2-34b5-4ff8-b90a-b23ca52f1e09,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:229076"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\2d9032f2-34b5-4ff8-b90a-b23ca52f1e09""]",21133,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,289,florida,2704421,accepted,species,,50d06de1-1cd5-47a6-9aa3-832458cfe161,,"julington - durbin peninsula; powerline r-o-w; ca. 0.3 air mi. ese of old augustine road bridge over i-95, ca. 1.4 air mi. wsw of bayard; ca. 18 air mi. se of jacksonville. t4s, r28e, sec. 19, w½ of sw¼ and sec. 30, w½ of nw¼.",,
645594e4-838c-49a5-8961-1eea2c22a92c,,,preservedspecimen,,sorghastrum secundum,291014,liliopsida,herb,,,"j. m. kunzer, a.c. schmidt, e.m. ferguson",,,north america,,united states,usa,hillsborough co.,7ddf754f-d193-4cc9-b351-99906754a03b,2002-10-09T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.21739130434782608,,,,,,24a1364839a2a66262707d095017c4cc6d3bd548,2002-10-09,poaceae,,"[""geopoint_datum_missing"", ""geopoint_low_precision"", ""dwc_country_replaced"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_parentnameusageid_added"", ""dwc_phylum_replaced"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_originalnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 28.0, ""lon"": -82.0}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"university of south florida ecological research area, e portion of sandhill burn area.",,,,"[""4b2fc566-25b6-4f15-8a81-40089a5eaa52""]",,,,university of south florida ecological research area,f8e06145-9e1b-4c8b-acbf-0e4fce40a3f1,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:291014"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\f8e06145-9e1b-4c8b-acbf-0e4fce40a3f1""]",405,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,282,florida,2704421,accepted,species,,645594e4-838c-49a5-8961-1eea2c22a92c,,e portion of sandhill burn area.,,
244c8b33-f9ed-4a76-a2d6-da2b616ef42e,,,preservedspecimen,,sorghastrum secundum,53603,liliopsida,herb,,,"g. r. cooley, r.j. eaton, o.k. lakela",,,north america,,united states,usa,collier co.,7ddf754f-d193-4cc9-b351-99906754a03b,1962-10-10T00:00:00+00:00,2021-07-27T11:52:57.039575+00:00,0.21739130434782608,,,,,,c583a31fb9a5ffe25d5f3875ceac37309e221d8a,1962-10-10,poaceae,,"[""geopoint_datum_missing"", ""dwc_country_replaced"", ""dwc_originalnameusageid_added"", ""dwc_multimedia_added"", ""gbif_reference_added"", ""dwc_taxonrank_replaced"", ""dwc_taxonomicstatus_added"", ""gbif_genericname_added"", ""dwc_datasetid_added"", ""gbif_taxon_corrected"", ""dwc_scientificnameauthorship_replaced"", ""dwc_continent_added"", ""dwc_taxonid_added"", ""idigbio_isocountrycode_added"", ""gbif_vernacularname_added"", ""gbif_canonicalname_added"", ""dwc_order_added"", ""dwc_phylum_replaced"", ""dwc_parentnameusageid_added"", ""dwc_class_added""]",,sorghastrum,,"{""lat"": 26.142, ""lon"": -81.7948}",,true,true,plantae | monocots | poaceae,,,,usf,urn:lsid:biocol.org:col:15638,,plantae,,,,,,,"ca. 9 mi. s of naples, off us 41.",,,,"[""94f816f3-3e57-4c93-8691-7b9292b345b0""]",,,,,e6b4fe1f-5a2f-4529-8f84-c1c33fd59464,poales,tracheophyta,"[""f1cf8457-237e-487a-9d13-5de7d81b9de4\\urn:catalog:usf:herb:53603"", ""f1cf8457-237e-487a-9d13-5de7d81b9de4\\e6b4fe1f-5a2f-4529-8f84-c1c33fd59464""]",9084,f1cf8457-237e-487a-9d13-5de7d81b9de4,sorghastrum secundum,secundum,283,florida,2704421,accepted,species,,244c8b33-f9ed-4a76-a2d6-da2b616ef42e,,"ca. 9 mi. s of naples, off us 41.",,
